0,1,2,3,4,5,6,7,8,9,10,11,12,13
37,4,10749,10,15,2,4,0,4,1,0,50,49,39
22,4,6622,12,13,2,10,5,4,0,0,50,23,39
37,5,13397,15,9,2,12,0,4,1,0,50,39,39
14,4,7546,10,15,2,10,0,4,1,0,50,93,39
34,4,9622,12,13,2,4,0,4,1,0,50,49,39
38,4,10060,10,15,2,10,0,4,1,0,50,54,0
19,4,7419,12,13,2,1,0,4,1,0,50,39,24
24,5,3417,9,12,2,4,0,1,1,0,50,59,36
39,6,1426,15,9,2,4,5,4,0,0,50,49,39
21,4,9672,9,12,2,13,0,4,1,0,50,39,39
30,4,15651,11,8,2,3,0,4,1,0,50,44,39
22,2,10573,12,13,2,10,0,4,1,0,50,44,39
42,4,9446,9,12,2,4,0,4,1,0,50,49,39
37,4,21361,10,15,2,4,0,4,1,0,50,42,39
37,6,4646,9,12,2,4,5,4,0,0,50,34,39
14,4,4754,9,12,2,4,0,4,1,0,50,54,39
42,5,5783,15,9,2,4,0,4,1,0,50,47,39
29,4,16698,12,13,2,10,0,4,1,0,50,49,39
40,4,7014,10,15,2,13,0,4,1,0,50,39,11
19,4,20412,12,13,2,10,5,4,0,0,50,43,39
27,4,19431,9,12,2,7,0,4,1,0,50,39,39
16,4,7689,14,14,2,10,0,4,1,0,50,49,39
37,4,18494,15,9,2,13,0,4,1,0,50,17,39
38,4,20094,12,13,2,4,0,4,1,0,50,59,39
19,4,14311,12,13,2,12,0,4,1,0,50,49,39
32,2,18185,14,14,2,10,5,4,0,0,50,59,39
24,4,19640,14,14,2,10,0,4,1,0,50,49,39
23,4,18878,10,15,2,10,0,1,1,0,50,44,17
26,4,9509,9,12,2,4,0,4,1,0,50,49,39
22,2,19561,12,13,2,10,5,4,0,0,50,19,39
9,0,20133,9,12,2,0,5,4,0,0,50,39,39
31,4,4678,14,14,2,10,0,4,1,0,50,44,39
26,4,20750,9,12,2,4,0,4,1,0,50,49,39
25,5,11774,9,12,2,4,0,4,1,0,50,59,0
19,4,15536,9,12,2,10,0,4,1,0,50,44,39
22,4,1474,12,13,4,4,1,4,1,0,49,39,39
4,4,4645,15,9,4,10,3,1,1,0,49,39,39
6,4,17334,15,9,4,12,1,4,0,0,49,39,39
30,4,6583,11,8,0,4,1,4,0,0,49,39,39
13,4,1246,11,8,4,1,2,4,0,0,49,39,39
18,4,7542,15,9,4,7,1,4,1,0,49,39,39
9,4,1918,15,9,4,1,1,4,0,0,49,39,39
9,4,14063,9,12,4,4,1,4,1,0,49,54,39
24,2,609,12,13,0,10,1,4,1,0,49,39,39
13,2,7429,15,9,4,11,1,2,1,0,49,39,39
11,4,4841,11,8,5,3,1,4,1,0,49,39,39
39,4,4298,11,8,6,12,1,4,0,0,49,39,39
18,4,12774,11,8,4,7,3,4,1,0,49,39,39
17,4,16600,8,10,4,13,1,4,0,0,49,39,39
12,4,14016,11,8,4,3,1,4,1,0,49,34,39
6,4,11474,7,11,4,1,3,4,0,0,49,19,39
7,1,13698,11,8,4,1,1,4,0,0,49,39,39
45,4,2819,15,9,0,1,1,4,1,0,49,39,39
60,6,2426,15,9,6,1,1,4,0,0,48,0,39
30,4,1608,14,14,2,10,5,4,0,0,47,59,16
31,6,11784,10,15,2,10,0,4,1,0,47,59,39
25,6,13988,14,14,2,10,0,4,1,0,47,49,39
14,4,5479,12,13,2,13,0,4,1,0,47,39,39
26,4,17271,9,12,2,4,0,4,1,0,47,39,9
33,4,9253,10,15,2,10,0,4,1,0,47,64,39
19,4,8247,9,12,2,10,0,4,1,0,47,49,39
32,2,12085,12,13,2,10,0,4,1,0,47,39,39
21,4,6516,11,8,2,3,0,4,1,0,47,39,39
31,7,1816,10,15,2,10,5,4,0,0,47,45,39
29,4,16874,9,12,2,10,0,4,1,0,47,39,39
39,6,7418,11,8,2,8,0,4,1,0,47,59,39
20,4,11472,11,8,2,4,0,4,1,0,47,44,39
34,4,20804,11,8,2,7,0,2,1,0,47,39,39
26,4,12909,12,13,2,4,0,4,1,0,47,39,39
29,2,859,11,8,2,3,0,4,1,0,47,39,39
25,2,5719,12,13,2,4,0,4,1,0,47,59,39
28,4,177,15,9,2,1,5,4,0,0,47,34,39
6,4,12382,15,9,2,7,0,4,1,0,47,39,39
28,4,16015,9,12,2,12,0,4,1,0,47,39,39
13,7,12687,11,8,2,1,0,4,1,0,47,39,39
32,7,6595,10,15,2,10,0,2,1,0,47,59,0
32,4,3966,7,11,2,12,5,4,0,0,47,39,39
40,4,3729,14,14,2,3,0,1,1,0,47,39,30
25,6,8322,9,12,2,5,0,4,1,0,47,76,39
26,2,4350,15,9,2,1,5,4,0,0,47,39,39
26,4,19292,15,9,2,4,0,4,1,0,47,39,39
25,4,20294,14,14,2,10,0,4,1,0,47,59,39
36,4,4237,9,12,2,4,0,4,1,0,47,54,39
23,2,15915,12,13,2,10,0,4,1,0,47,47,39
29,4,18988,12,13,2,13,0,4,1,0,47,39,0
24,4,3003,9,12,2,4,0,4,1,0,47,59,39
32,4,19114,9,12,2,3,0,4,1,0,47,39,39
14,6,19653,9,12,2,10,0,4,1,0,47,49,33
17,4,18228,12,13,2,4,0,4,1,0,47,49,39
23,1,18193,12,13,2,13,0,1,1,0,47,39,30
33,4,11001,15,9,2,1,5,4,0,0,47,37,39
37,4,3106,11,8,2,3,0,1,1,0,47,39,39
32,4,7154,15,9,2,1,0,4,1,0,47,49,39
27,6,20640,12,13,2,4,5,4,0,0,47,59,39
40,2,5453,9,12,2,10,0,4,1,0,47,39,39
11,2,16196,12,13,2,10,5,4,0,0,47,54,39
40,4,34,15,9,2,12,0,4,1,0,47,39,39
42,4,19662,9,12,2,10,0,4,1,0,47,42,39
21,4,9423,7,11,2,4,5,4,0,0,47,39,39
19,6,17642,11,8,2,5,0,4,1,0,47,59,39
38,4,18959,15,9,2,4,0,4,1,0,47,39,39
17,6,2657,11,8,2,12,0,4,1,0,47,59,39
34,4,19313,15,9,2,12,0,4,1,0,47,49,39
29,4,20273,11,8,2,14,0,4,1,0,47,68,2
16,4,4835,12,13,2,4,0,4,1,0,47,44,11
14,7,10694,9,12,2,10,5,4,0,0,47,34,39
14,4,941,9,12,2,4,5,4,0,0,47,34,39
42,6,19013,11,8,2,4,0,4,1,0,47,51,39
31,4,12162,7,11,2,12,0,4,1,0,47,39,39
16,4,4871,9,12,2,4,0,4,1,0,47,44,39
29,4,21143,15,9,2,3,0,4,1,0,47,49,39
36,4,21531,9,12,2,4,0,2,1,0,47,39,39
22,4,8970,12,13,2,10,5,4,0,0,47,17,39
27,6,5945,11,8,2,10,0,4,1,0,47,39,39
28,4,19945,12,13,2,4,0,4,1,0,47,49,39
25,2,11441,9,12,2,11,0,4,1,0,47,39,39
7,6,18936,5,3,2,14,0,4,1,0,47,39,39
40,4,9800,9,12,2,12,0,4,1,0,47,39,39
34,2,10161,9,12,2,10,0,4,1,0,47,39,39
33,4,18879,9,12,2,4,0,4,1,0,47,39,39
33,4,8712,9,12,2,1,0,4,1,0,47,49,0
35,4,4557,12,13,2,4,0,4,1,0,47,49,12
29,5,19076,9,12,2,12,0,4,1,0,47,41,0
27,4,2309,15,9,2,12,0,1,1,0,47,39,39
30,5,11968,9,12,2,4,0,4,1,0,47,44,39
19,4,13396,9,12,2,12,0,4,1,0,47,44,39
17,4,8879,15,9,2,10,0,4,1,0,47,37,39
32,4,7641,9,12,2,4,0,4,1,0,47,49,39
28,4,12539,9,12,2,12,0,4,1,0,47,44,39
29,4,9676,9,12,2,4,0,4,1,0,47,49,39
36,5,3577,9,12,2,4,0,4,1,0,47,47,39
46,7,12152,10,15,2,4,0,4,1,0,47,49,39
35,4,7298,9,12,2,10,0,4,1,0,47,39,39
27,4,17781,9,12,2,4,0,2,1,0,47,39,39
20,4,12768,9,12,2,12,0,4,1,0,47,39,39
27,7,6747,10,15,2,10,0,4,1,0,47,39,39
36,4,6969,9,12,2,10,0,4,1,0,47,39,39
15,4,10050,9,12,2,13,0,4,1,0,47,39,39
33,7,17870,10,15,2,10,0,4,1,0,47,44,39
25,1,4535,12,13,2,10,0,1,1,0,47,39,35
33,4,6868,7,11,2,3,0,4,1,0,47,39,39
16,4,15434,9,12,2,12,0,4,1,0,47,54,39
33,2,9296,12,13,2,10,5,4,0,0,47,39,39
15,4,6160,9,12,2,10,5,4,0,0,47,31,39
24,4,17805,11,8,2,10,0,4,1,0,47,39,39
37,4,9200,11,8,2,4,0,4,1,0,47,54,39
17,4,17385,7,11,2,12,0,2,1,0,47,49,39
24,5,7011,9,12,2,4,0,4,1,0,47,54,39
22,5,15646,14,14,2,10,0,4,1,0,47,49,39
25,1,1654,12,13,2,10,0,4,1,0,47,39,39
14,4,12845,9,12,2,12,0,4,1,0,47,44,39
28,4,19468,8,10,2,10,0,4,1,0,47,41,39
24,4,4434,9,12,2,13,0,4,1,0,47,41,39
31,4,7042,12,13,2,4,5,4,0,0,47,37,39
15,5,8615,11,8,2,5,0,4,1,0,47,54,39
24,4,16968,15,9,2,7,0,2,1,0,47,39,39
14,6,19001,9,12,2,4,5,4,0,0,47,39,39
13,5,9804,15,9,2,4,0,1,1,0,47,39,35
24,4,19774,15,9,2,4,5,4,0,0,47,39,39
31,4,4680,12,13,2,10,0,4,1,0,47,39,39
43,7,15344,10,15,2,10,0,4,1,0,47,39,39
21,6,3411,9,12,2,4,0,1,1,0,47,64,39
29,4,7575,4,2,2,14,0,0,1,0,47,39,39
11,4,7568,15,9,2,12,0,4,1,0,47,54,39
47,5,1955,10,15,2,4,0,4,1,0,47,59,39
14,0,3028,9,12,2,0,5,4,0,0,47,19,39
25,4,7432,12,13,2,10,0,4,1,0,47,49,39
26,4,4880,8,10,2,13,5,4,0,0,47,31,39
44,5,6957,15,9,2,12,0,4,1,0,47,34,39
31,4,7224,10,15,2,10,0,1,1,0,47,39,3
29,2,5053,12,13,2,4,0,4,1,0,47,44,39
27,4,19005,9,12,2,4,0,4,1,0,47,49,39
22,1,451,15,9,2,4,0,4,1,0,47,49,39
29,6,6409,9,12,2,12,0,4,1,0,47,39,39
31,4,17366,10,15,2,10,0,4,1,0,47,49,39
10,4,8583,1,6,2,3,0,4,1,0,47,39,39
5,1,601,15,9,2,12,0,4,1,0,47,36,39
34,1,8835,9,12,2,4,0,4,1,0,47,39,39
31,7,463,15,9,2,11,0,4,1,0,47,39,39
35,4,7328,8,10,2,3,0,4,1,0,47,39,39
14,6,10728,11,8,2,3,0,4,1,0,47,39,39
36,4,3535,9,12,2,1,0,4,1,0,47,39,39
34,4,54,12,13,2,10,0,4,1,0,47,59,39
29,2,20590,10,15,2,10,5,4,0,0,47,51,39
8,4,16331,15,9,2,1,0,2,1,0,47,35,39
29,4,20668,11,8,2,3,0,2,1,0,47,39,39
40,5,12715,11,8,2,12,0,4,1,0,47,29,39
27,4,7827,9,12,2,10,0,4,1,0,47,49,39
25,4,19556,11,8,2,14,0,4,1,0,47,49,39
25,4,9650,12,13,2,1,0,4,1,0,47,39,39
13,4,8445,9,12,2,10,0,4,1,0,47,54,39
37,7,4124,10,15,2,4,0,4,1,0,47,49,39
29,6,9250,14,14,2,10,0,4,1,0,47,44,39
16,4,8128,9,12,2,1,0,4,1,0,47,49,39
21,4,8444,15,9,2,4,0,4,1,0,47,49,39
33,4,9253,12,13,2,3,0,4,1,0,47,44,39
29,4,8175,1,6,2,3,0,4,1,0,47,39,39
24,6,11267,12,13,2,12,5,4,0,0,47,34,39
39,4,12038,9,12,2,10,0,4,1,0,47,64,39
22,4,17688,9,12,2,10,0,4,1,0,47,49,39
29,6,19779,10,15,2,10,0,4,1,0,47,49,39
31,2,17236,5,3,2,14,0,4,1,0,47,39,39
18,4,8652,10,15,2,10,0,1,1,0,47,39,36
39,4,11635,15,9,2,3,0,4,1,0,47,59,39
32,5,13900,11,8,2,4,0,4,1,0,47,59,39
44,7,11222,14,14,2,10,0,4,1,0,47,39,39
26,4,4981,11,8,2,3,0,4,1,0,47,39,39
20,4,12073,11,8,2,3,0,4,1,0,47,49,39
26,4,12352,9,12,2,7,0,4,1,0,47,39,39
24,4,958,11,8,2,12,0,4,1,0,47,39,39
44,0,12950,11,8,2,0,0,4,1,0,47,39,39
13,4,9148,9,12,2,1,0,4,1,0,47,39,39
41,4,3892,15,9,2,11,0,4,1,0,47,39,39
23,4,7516,11,8,2,10,0,4,1,0,47,39,39
27,7,12044,12,13,2,4,0,4,1,0,47,39,39
23,4,7999,9,12,2,4,0,4,1,0,47,31,39
41,4,14744,11,8,2,3,0,4,1,0,47,39,39
31,6,19779,11,8,2,3,0,4,1,0,47,39,39
32,4,9037,11,8,2,7,0,4,1,0,47,39,39
33,4,6638,9,12,2,4,0,4,1,0,47,49,39
26,4,6009,9,12,2,12,0,4,1,0,47,54,39
36,4,1438,11,8,2,14,0,4,1,0,47,39,39
25,4,7501,10,15,2,10,0,4,1,0,47,49,39
39,5,13545,11,8,2,12,0,4,1,0,47,39,39
27,4,836,9,12,2,4,0,4,1,0,47,55,39
12,4,1348,9,12,2,10,5,4,0,0,47,49,39
18,4,6956,11,8,2,12,0,4,1,0,47,39,39
27,4,17405,11,8,2,12,0,4,1,0,47,39,39
17,1,11661,9,12,2,11,0,4,1,0,47,47,39
25,4,12553,12,13,2,10,0,1,1,0,47,54,19
26,4,4784,9,12,2,10,0,4,1,0,47,39,39
40,4,2163,8,10,2,10,0,4,1,0,47,44,39
33,0,13175,9,12,2,0,0,2,1,0,47,59,39
28,4,1388,15,9,2,3,0,4,1,0,47,39,0
15,4,4532,9,12,2,4,0,4,1,0,47,59,39
16,4,1953,9,12,2,1,0,4,1,0,47,44,39
26,6,3987,15,9,2,4,0,4,1,0,47,14,39
15,4,8229,11,8,2,12,0,4,1,0,47,49,39
19,4,21407,11,8,2,3,0,4,1,0,47,47,39
33,6,20145,11,8,2,12,0,4,1,0,47,59,39
10,4,7097,11,8,2,14,0,4,1,0,47,44,39
43,4,8715,14,14,2,4,0,4,1,0,47,39,39
36,4,4785,12,13,2,4,0,4,1,0,47,49,39
44,7,20322,10,15,2,10,0,4,1,0,47,39,39
15,4,12159,9,12,2,12,0,4,1,0,47,39,39
35,5,15087,9,12,2,4,0,4,1,0,47,59,5
20,4,18190,11,8,2,4,0,4,1,0,47,54,39
16,4,1591,11,8,2,13,5,4,0,0,47,39,39
40,6,20789,10,15,2,12,0,4,1,0,47,39,39
26,4,16921,11,8,2,3,0,4,1,0,47,93,39
33,4,4081,11,8,2,4,0,4,1,0,47,39,39
26,4,16361,15,9,2,3,0,4,1,0,47,39,39
28,4,16866,11,8,2,8,0,4,1,0,47,39,39
20,6,8753,11,8,2,12,0,4,1,0,47,44,39
14,4,10931,12,13,2,10,0,4,1,0,47,42,39
16,4,11792,7,11,2,3,0,4,1,0,47,49,39
39,6,19266,11,8,2,8,0,4,1,0,46,49,2
26,4,11377,15,9,2,10,5,4,0,0,46,49,39
11,0,5826,15,9,2,0,5,4,0,0,46,39,39
35,4,159,0,5,2,3,0,4,1,0,46,46,39
21,4,11588,9,12,2,10,0,4,1,0,46,39,39
23,2,17877,5,3,2,3,0,2,1,0,46,39,0
40,4,9795,11,8,2,14,0,4,1,0,46,39,39
24,4,5781,15,9,2,3,0,4,1,0,46,49,39
20,4,9543,11,8,2,4,0,4,1,0,46,49,39
25,4,13958,11,8,2,3,0,4,1,0,46,39,39
27,4,7501,12,13,2,10,0,4,1,0,46,34,39
22,4,2655,9,12,2,4,0,4,1,0,46,49,39
36,1,9730,15,9,2,4,5,1,0,0,46,39,30
34,4,11824,15,9,2,4,0,4,1,0,46,64,39
21,4,17459,9,12,2,4,0,4,1,0,46,49,39
26,2,3583,15,9,2,11,0,4,1,0,46,39,39
16,5,5411,7,11,2,4,0,4,1,0,46,59,39
26,4,18013,9,12,2,12,0,4,1,0,46,39,39
18,4,7968,9,12,2,4,0,4,1,0,46,44,39
24,4,14524,15,9,2,4,0,4,1,0,46,49,39
28,4,5602,15,9,2,3,0,4,1,0,46,39,39
42,4,9289,11,8,2,7,0,4,1,0,46,39,39
13,2,14816,12,13,2,10,0,4,1,0,46,44,39
15,7,10781,9,12,2,11,0,4,1,0,46,44,39
22,1,3794,9,12,2,11,0,4,1,0,46,59,39
26,6,20561,9,12,2,10,5,4,0,0,46,68,39
15,4,5258,9,12,2,4,0,4,1,0,46,54,39
22,2,10301,11,8,2,11,0,4,1,0,46,39,39
20,2,14276,9,12,2,10,0,4,1,0,46,39,39
17,4,10743,15,9,2,4,5,4,0,0,46,39,39
29,4,5039,15,9,2,13,0,4,1,0,46,44,39
34,2,7468,10,15,2,10,0,4,1,0,46,39,39
12,4,2846,11,8,2,12,0,4,1,0,46,54,39
17,4,12199,9,12,2,10,5,4,0,0,46,39,39
33,4,17728,15,9,2,3,0,4,1,0,46,34,39
17,4,13455,15,9,2,6,0,4,1,0,46,39,39
41,4,14540,0,5,2,14,0,4,1,0,46,39,39
39,6,8689,4,2,2,4,0,4,1,0,46,66,39
17,6,15352,9,12,2,10,0,2,1,0,46,47,39
19,2,20751,9,12,2,10,0,4,1,0,46,39,39
29,4,1775,11,8,2,7,0,4,1,0,46,39,39
18,4,12744,9,12,2,4,0,1,1,0,46,49,0
33,6,18625,11,8,2,4,0,4,1,0,46,39,39
10,5,5600,9,12,2,4,0,4,1,0,46,44,39
15,4,11068,7,11,2,3,0,4,1,0,46,39,21
27,5,7827,11,8,2,4,0,4,1,0,46,68,39
22,4,19830,11,8,2,12,0,4,1,0,46,45,39
16,4,762,11,8,2,1,5,4,0,0,46,19,39
42,1,5331,11,8,2,3,0,4,1,0,46,39,39
42,4,21405,15,9,2,3,0,4,1,0,46,54,39
34,7,8170,15,9,2,12,0,4,1,0,46,39,39
20,4,9196,8,10,2,3,0,4,1,0,46,39,39
40,4,9363,11,8,2,13,0,2,1,0,46,39,38
8,4,13107,8,10,2,10,5,4,0,0,46,39,39
37,4,8835,11,8,2,14,0,4,1,0,46,64,39
30,2,8696,15,9,2,14,0,4,1,0,46,39,39
35,7,16370,10,15,2,10,0,4,1,0,46,68,11
23,4,4213,9,12,2,10,0,4,1,0,46,39,39
10,4,505,9,12,2,7,0,4,1,0,46,59,39
14,4,21184,9,12,2,4,0,2,1,0,46,39,39
24,5,14630,11,8,2,12,0,4,1,0,46,54,39
24,4,9890,11,8,2,14,0,4,1,0,46,44,39
33,4,7812,11,8,2,4,0,2,1,0,46,54,39
19,4,3794,15,9,2,7,0,4,1,0,46,39,39
10,4,9342,11,8,2,1,5,2,0,0,46,39,39
29,4,11651,15,9,2,12,0,4,1,0,46,39,39
44,6,14081,11,8,2,4,0,4,1,0,46,39,39
22,2,6516,9,12,2,10,0,4,1,0,46,39,39
30,4,9257,11,8,2,14,0,4,1,0,46,44,39
28,4,9258,11,8,2,7,0,4,1,0,46,39,39
38,7,8012,11,8,2,13,5,4,0,0,46,39,39
21,6,1233,1,6,2,4,0,4,1,0,46,44,39
40,4,18670,9,12,2,12,0,4,1,0,46,54,39
21,6,5788,0,5,2,12,0,4,1,0,46,39,39
11,4,1590,9,12,2,1,0,4,1,0,46,39,39
23,4,11386,15,9,2,6,0,4,1,0,46,39,39
19,4,9935,9,12,2,10,0,4,1,0,46,49,39
19,4,10572,11,8,2,3,0,4,1,0,46,59,39
13,6,7457,11,8,2,4,0,4,1,0,46,49,39
18,4,20634,11,8,2,1,5,4,0,0,46,41,39
15,6,20762,11,8,2,14,0,4,1,0,46,59,39
38,4,12003,11,8,2,6,0,4,1,0,46,39,39
12,4,20374,11,8,2,7,0,4,1,0,46,29,39
20,5,10930,7,11,2,12,0,4,1,0,46,39,39
19,4,3084,8,10,2,4,0,4,1,0,46,49,39
25,0,13822,12,13,2,0,5,4,0,0,46,47,39
23,7,9851,10,15,2,10,0,4,1,0,46,49,39
9,4,8899,12,13,2,10,0,4,1,0,46,39,39
27,4,7827,12,13,2,10,0,4,1,0,46,59,39
30,4,17714,9,12,2,4,0,4,1,0,46,39,39
18,4,11130,12,13,2,10,0,4,1,0,46,39,39
41,4,763,15,9,2,12,0,4,1,0,46,39,39
24,5,6028,11,8,2,12,0,4,1,0,46,54,39
24,4,12123,11,8,2,3,0,4,1,0,46,39,39
21,2,17769,10,15,2,4,0,4,1,0,46,49,39
30,6,5776,9,12,2,12,0,4,1,0,46,39,39
22,4,10114,11,8,2,14,0,2,1,0,46,39,39
25,4,9786,15,9,2,12,0,4,1,0,46,49,39
25,4,13881,9,12,2,12,0,4,1,0,46,39,39
20,4,17997,8,10,2,10,5,4,0,0,46,34,39
24,4,13988,9,12,2,10,0,4,1,0,46,39,39
34,4,4765,11,8,2,3,0,4,1,0,46,39,39
33,4,6202,9,12,2,3,0,4,1,0,46,49,39
26,4,10993,0,5,2,7,0,2,1,0,46,39,39
11,4,7134,7,11,2,13,0,4,1,0,46,68,39
18,5,4813,7,11,2,12,0,4,1,0,46,44,39
42,4,3892,11,8,2,4,0,4,1,0,46,39,39
11,4,6904,9,12,2,10,0,4,1,0,46,39,39
25,6,11082,14,14,2,10,0,4,1,0,46,39,39
34,4,8701,12,13,2,4,0,4,1,0,46,46,39
37,4,14105,12,13,2,4,0,4,1,0,46,43,39
28,4,4094,11,8,2,3,0,4,1,0,46,39,39
21,2,9705,9,12,2,10,5,2,0,0,46,39,39
29,1,19550,12,13,2,2,0,4,1,0,46,39,39
16,2,10828,15,9,2,11,0,4,1,0,46,39,39
19,4,17217,9,12,2,4,0,4,1,0,46,39,39
19,2,1639,10,15,2,10,0,4,1,0,46,49,39
44,1,14985,15,9,2,1,0,4,1,0,46,39,39
13,5,6162,11,8,2,3,0,4,1,0,46,47,39
33,4,13915,8,10,2,10,5,4,0,0,46,35,39
41,4,18668,8,10,2,3,0,4,1,0,46,47,39
26,4,16926,9,12,2,7,0,4,1,0,46,39,39
23,4,5515,15,9,2,3,0,4,1,0,46,67,39
38,1,15550,11,8,2,13,0,4,1,0,46,39,39
35,4,8488,9,12,2,4,0,4,1,0,46,39,39
27,6,19508,15,9,2,3,0,4,1,0,46,54,39
22,1,20251,14,14,2,10,0,4,1,0,46,49,39
28,4,6114,9,12,2,12,0,4,1,0,46,59,39
25,6,19735,9,12,2,10,0,4,1,0,46,39,39
12,4,14974,15,9,2,4,0,4,1,0,46,49,39
29,4,4050,15,9,2,14,0,4,1,0,46,39,39
38,4,4766,9,12,2,4,0,4,1,0,46,39,39
16,6,9526,14,14,2,10,0,4,1,0,46,39,39
27,4,11268,15,9,2,14,0,4,1,0,46,59,39
20,4,2502,9,12,2,4,0,4,1,0,46,46,39
47,5,8629,7,11,2,12,0,4,1,0,46,49,39
26,7,126,12,13,2,10,0,4,1,0,46,44,39
19,4,643,9,12,2,12,0,4,1,0,46,34,39
38,4,19939,9,12,2,4,0,4,1,0,46,39,39
17,4,15829,11,8,2,4,0,4,1,0,46,44,39
12,4,16232,8,10,2,7,0,4,1,0,46,47,39
20,4,16894,15,9,2,4,0,2,1,0,46,59,5
25,4,15104,9,12,2,1,5,1,0,0,46,39,30
24,6,4845,7,11,2,3,0,4,1,0,46,39,39
28,2,12694,15,9,2,3,0,4,1,0,46,39,26
18,4,16997,11,8,2,12,0,1,1,0,46,49,20
44,4,5124,8,10,2,3,0,4,1,0,46,59,39
32,4,748,15,9,2,4,0,4,1,0,46,39,39
35,6,775,11,8,2,5,0,4,1,0,46,59,39
29,2,15545,7,11,2,11,0,4,1,0,46,49,39
6,4,7214,12,13,2,10,0,1,1,0,46,49,19
19,4,19224,15,9,2,3,0,4,1,0,46,39,39
26,2,756,11,8,2,4,0,3,1,0,46,39,39
18,2,5296,12,13,2,10,0,4,1,0,46,39,39
22,4,6218,11,8,2,7,0,4,1,0,46,39,39
22,4,425,9,12,2,4,0,4,1,0,46,39,39
30,2,18989,12,13,2,10,0,4,1,0,46,49,39
36,2,11202,15,9,2,11,0,4,1,0,46,39,39
36,4,18380,15,9,2,14,0,4,1,0,46,44,39
9,4,20567,12,13,4,10,1,4,0,0,45,39,39
35,4,11245,11,8,4,12,1,4,1,0,45,49,39
44,4,5839,4,2,0,14,1,4,1,0,45,55,39
11,2,8114,11,8,4,11,2,2,1,0,45,39,39
25,4,1253,12,13,0,10,1,4,0,0,45,39,39
27,2,3991,12,13,4,10,1,4,1,0,45,41,39
34,4,6868,11,8,5,7,1,4,1,0,45,39,39
22,2,3088,11,8,0,3,1,4,1,0,45,39,39
19,7,4906,9,12,0,10,1,4,1,0,45,43,39
28,4,6900,15,9,0,4,1,4,1,0,45,49,39
10,4,9982,9,12,4,4,1,4,1,0,45,39,39
23,2,4335,12,13,4,1,1,4,0,0,45,34,39
8,4,12071,9,12,4,12,1,4,0,0,45,39,39
30,4,7862,11,8,0,12,3,4,1,0,45,39,39
15,4,15900,9,12,4,10,1,4,1,0,45,49,39
36,4,5756,11,8,5,1,4,4,0,0,45,37,39
15,4,14852,15,9,4,12,3,4,1,0,45,59,39
32,4,7752,11,8,0,3,1,4,1,0,45,39,39
10,4,718,8,10,4,10,1,4,0,0,45,35,2
9,4,2867,9,12,4,4,1,4,1,0,45,37,39
43,6,2482,11,8,5,8,1,2,1,0,45,49,39
39,6,1556,12,13,0,12,1,4,1,0,45,59,39
41,4,12873,7,11,0,1,1,4,1,0,45,39,39
22,4,5108,9,12,4,12,1,4,1,0,45,49,39
36,4,9820,12,13,0,10,4,4,0,0,45,37,39
10,4,17984,15,9,4,3,1,1,1,0,45,44,1
29,2,10037,12,13,0,10,1,4,0,0,45,59,39
13,4,15469,11,8,4,4,1,4,1,0,45,44,39
21,2,19126,11,8,4,3,1,4,1,0,45,39,2
24,4,18721,9,12,4,10,1,4,0,0,45,39,39
10,4,1017,11,8,4,14,1,4,1,0,45,72,39
26,4,2828,9,12,0,13,1,4,1,0,45,39,39
13,1,8907,9,12,4,10,1,4,1,0,45,39,39
8,4,5397,9,12,4,10,1,4,0,0,45,39,39
9,6,10295,9,12,0,4,1,4,1,0,45,37,39
36,2,4197,9,12,0,10,1,4,0,0,45,53,39
22,4,19635,1,6,0,3,1,4,1,0,45,45,39
30,2,8056,15,9,0,10,1,4,0,0,45,39,39
27,4,7793,15,9,5,3,1,4,1,0,45,54,39
44,6,401,11,8,2,5,0,4,1,0,44,59,39
27,4,14186,7,11,2,3,0,4,1,0,44,39,39
11,4,18360,11,8,2,3,0,4,1,0,44,41,39
17,4,14598,9,12,2,10,0,4,1,0,44,39,29
22,4,14295,9,12,2,12,0,4,1,0,44,39,39
24,4,5719,8,10,2,13,0,4,1,0,44,47,39
18,4,19400,9,12,2,4,0,4,1,0,44,68,39
17,4,8154,11,8,2,3,0,4,1,0,44,49,39
13,4,9917,7,11,2,4,0,4,1,0,44,49,39
13,4,14411,11,8,2,3,0,4,1,0,44,49,39
16,2,9722,9,12,2,1,0,4,1,0,44,44,39
43,0,11765,11,8,2,0,0,4,1,0,44,39,39
14,4,19377,11,8,2,3,0,4,1,0,44,39,39
33,4,11984,11,8,2,13,0,4,1,0,44,39,39
10,4,17752,11,8,2,10,0,4,1,0,44,44,39
20,6,15745,11,8,2,4,0,4,1,0,44,64,39
13,4,13317,11,8,2,3,0,4,1,0,44,39,39
32,4,4076,15,9,2,10,0,4,1,0,44,43,39
35,7,6027,12,13,2,10,5,2,0,0,44,39,39
22,2,20891,2,7,2,14,0,4,1,0,44,39,27
20,4,13144,11,8,2,7,0,4,1,0,44,47,39
22,4,11191,12,13,2,10,0,4,1,0,44,49,39
21,4,9673,9,12,2,4,0,4,1,0,44,53,39
27,4,11905,9,12,2,10,0,4,1,0,44,39,39
28,4,1757,15,9,2,3,0,4,1,0,44,39,39
37,4,3430,11,8,2,12,0,4,1,0,44,39,39
41,4,8207,7,11,2,7,0,2,1,0,44,39,39
19,1,11271,9,12,2,1,0,4,1,0,44,54,39
